local,parameter,value,season,month,hour
2019-06-14 19:00:00+05:45,pm25,44.0,summer,6,19
2019-06-14 20:00:00+05:45,pm25,47.0,summer,6,20
2019-06-14 21:00:00+05:45,pm25,51.0,summer,6,21
2019-06-14 22:00:00+05:45,pm25,53.0,summer,6,22
2019-06-14 23:00:00+05:45,pm25,50.0,summer,6,23
2019-06-15 00:00:00+05:45,pm25,48.0,summer,6,0
2019-06-15 01:00:00+05:45,pm25,9.0,summer,6,1
2019-06-15 02:00:00+05:45,pm25,17.0,summer,6,2
2019-06-15 03:00:00+05:45,pm25,14.0,summer,6,3
2019-06-15 04:00:00+05:45,pm25,24.0,summer,6,4
2019-06-15 05:00:00+05:45,pm25,22.0,summer,6,5
2019-06-15 06:00:00+05:45,pm25,36.0,summer,6,6
2019-06-15 07:00:00+05:45,pm25,25.0,summer,6,7
2019-06-15 08:00:00+05:45,pm25,39.0,summer,6,8
2019-06-15 09:00:00+05:45,pm25,87.0,summer,6,9
2019-06-15 10:00:00+05:45,pm25,86.0,summer,6,10
2019-06-15 11:00:00+05:45,pm25,52.0,summer,6,11
2019-06-15 12:00:00+05:45,pm25,44.0,summer,6,12
2019-06-15 13:00:00+05:45,pm25,42.0,summer,6,13
2019-06-15 14:00:00+05:45,pm25,58.0,summer,6,14
2019-06-15 15:00:00+05:45,pm25,40.0,summer,6,15
2019-06-15 16:00:00+05:45,pm25,42.0,summer,6,16
2019-06-15 17:00:00+05:45,pm25,43.0,summer,6,17
2019-06-15 18:00:00+05:45,pm25,46.0,summer,6,18
2019-06-15 19:00:00+05:45,pm25,48.0,summer,6,19
2019-06-15 20:00:00+05:45,pm25,49.0,summer,6,20
2019-06-15 21:00:00+05:45,pm25,47.0,summer,6,21
2019-06-15 22:00:00+05:45,pm25,49.0,summer,6,22
2019-06-15 23:00:00+05:45,pm25,68.0,summer,6,23
2019-06-16 00:00:00+05:45,pm25,66.0,summer,6,0
2019-06-16 01:00:00+05:45,pm25,54.0,summer,6,1
2019-06-16 02:00:00+05:45,pm25,56.0,summer,6,2
2019-06-16 03:00:00+05:45,pm25,51.0,summer,6,3
2019-06-16 04:00:00+05:45,pm25,51.0,summer,6,4
2019-06-16 05:00:00+05:45,pm25,50.0,summer,6,5
2019-06-16 06:00:00+05:45,pm25,58.0,summer,6,6
2019-06-16 07:00:00+05:45,pm25,60.0,summer,6,7
2019-06-16 08:00:00+05:45,pm25,55.0,summer,6,8
2019-06-16 09:00:00+05:45,pm25,62.0,summer,6,9
2019-06-16 10:00:00+05:45,pm25,58.0,summer,6,10
2019-06-16 11:00:00+05:45,pm25,45.0,summer,6,11
2019-06-16 12:00:00+05:45,pm25,48.0,summer,6,12
2019-06-16 13:00:00+05:45,pm25,50.0,summer,6,13
2019-06-16 14:00:00+05:45,pm25,44.0,summer,6,14
2019-06-16 15:00:00+05:45,pm25,48.0,summer,6,15
2019-06-16 16:00:00+05:45,pm25,52.0,summer,6,16
2019-06-16 17:00:00+05:45,pm25,54.0,summer,6,17
2019-06-16 18:00:00+05:45,pm25,52.0,summer,6,18
2019-06-16 19:00:00+05:45,pm25,49.0,summer,6,19
2019-06-16 20:00:00+05:45,pm25,49.0,summer,6,20
2019-06-16 21:00:00+05:45,pm25,57.0,summer,6,21
2019-06-16 22:00:00+05:45,pm25,59.0,summer,6,22
2019-06-16 23:00:00+05:45,pm25,50.0,summer,6,23
2019-06-17 00:00:00+05:45,pm25,50.0,summer,6,0
2019-06-17 01:00:00+05:45,pm25,43.0,summer,6,1
2019-06-17 02:00:00+05:45,pm25,47.0,summer,6,2
2019-06-17 03:00:00+05:45,pm25,47.0,summer,6,3
2019-06-17 04:00:00+05:45,pm25,48.0,summer,6,4
2019-06-17 05:00:00+05:45,pm25,53.0,summer,6,5
2019-06-17 06:00:00+05:45,pm25,60.0,summer,6,6
2019-06-17 07:00:00+05:45,pm25,60.0,summer,6,7
2019-06-17 08:00:00+05:45,pm25,76.0,summer,6,8
2019-06-17 09:00:00+05:45,pm25,71.0,summer,6,9
2019-06-17 10:00:00+05:45,pm25,64.0,summer,6,10
2019-06-17 11:00:00+05:45,pm25,65.0,summer,6,11
2019-06-17 12:00:00+05:45,pm25,58.0,summer,6,12
2019-06-17 13:00:00+05:45,pm25,49.0,summer,6,13
2019-06-17 14:00:00+05:45,pm25,48.0,summer,6,14
2019-06-17 15:00:00+05:45,pm25,144.0,summer,6,15
2019-06-17 16:00:00+05:45,pm25,50.0,summer,6,16
2019-06-17 17:00:00+05:45,pm25,53.0,summer,6,17
2019-06-17 18:00:00+05:45,pm25,43.0,summer,6,18
2019-06-17 19:00:00+05:45,pm25,31.0,summer,6,19
2019-06-17 20:00:00+05:45,pm25,44.0,summer,6,20
2019-06-17 21:00:00+05:45,pm25,38.0,summer,6,21
2019-06-17 22:00:00+05:45,pm25,29.0,summer,6,22
2019-06-17 23:00:00+05:45,pm25,31.0,summer,6,23
2019-06-18 00:00:00+05:45,pm25,28.0,summer,6,0
2019-06-18 01:00:00+05:45,pm25,12.0,summer,6,1
2019-06-18 02:00:00+05:45,pm25,8.0,summer,6,2
2019-06-18 03:00:00+05:45,pm25,13.0,summer,6,3
2019-06-18 04:00:00+05:45,pm25,14.0,summer,6,4
2019-06-18 05:00:00+05:45,pm25,13.0,summer,6,5
2019-06-18 06:00:00+05:45,pm25,32.0,summer,6,6
2019-06-18 07:00:00+05:45,pm25,30.0,summer,6,7
2019-06-18 08:00:00+05:45,pm25,21.0,summer,6,8
2019-06-18 09:00:00+05:45,pm25,37.0,summer,6,9
2019-06-18 10:00:00+05:45,pm25,30.0,summer,6,10
2019-06-18 11:00:00+05:45,pm25,48.0,summer,6,11
2019-06-18 12:00:00+05:45,pm25,41.0,summer,6,12
2019-06-18 13:00:00+05:45,pm25,84.0,summer,6,13
2019-06-18 14:00:00+05:45,pm25,28.0,summer,6,14
2019-06-18 15:00:00+05:45,pm25,31.0,summer,6,15
2019-06-18 16:00:00+05:45,pm25,35.0,summer,6,16
2019-06-18 17:00:00+05:45,pm25,40.0,summer,6,17
2019-06-18 18:00:00+05:45,pm25,35.0,summer,6,18
2019-06-18 19:00:00+05:45,pm25,44.0,summer,6,19
2019-06-18 20:00:00+05:45,pm25,48.0,summer,6,20
2019-06-18 21:00:00+05:45,pm25,45.0,summer,6,21
2019-06-18 22:00:00+05:45,pm25,38.0,summer,6,22
2019-06-18 23:00:00+05:45,pm25,44.0,summer,6,23
2019-06-19 00:00:00+05:45,pm25,32.0,summer,6,0
2019-06-19 01:00:00+05:45,pm25,40.0,summer,6,1
2019-06-19 02:00:00+05:45,pm25,34.0,summer,6,2
2019-06-19 03:00:00+05:45,pm25,28.0,summer,6,3
2019-06-19 04:00:00+05:45,pm25,46.0,summer,6,4
2019-06-19 05:00:00+05:45,pm25,46.0,summer,6,5
2019-06-19 06:00:00+05:45,pm25,42.0,summer,6,6
2019-06-19 07:00:00+05:45,pm25,59.0,summer,6,7
2019-06-19 08:00:00+05:45,pm25,63.0,summer,6,8
2019-06-19 09:00:00+05:45,pm25,66.0,summer,6,9
2019-06-19 10:00:00+05:45,pm25,50.0,summer,6,10
2019-06-19 11:00:00+05:45,pm25,46.0,summer,6,11
2019-06-19 12:00:00+05:45,pm25,37.0,summer,6,12
2019-06-19 13:00:00+05:45,pm25,32.0,summer,6,13
2019-06-19 14:00:00+05:45,pm25,29.0,summer,6,14
2019-06-19 15:00:00+05:45,pm25,32.0,summer,6,15
2019-06-19 16:00:00+05:45,pm25,34.0,summer,6,16
2019-06-19 17:00:00+05:45,pm25,30.0,summer,6,17
2019-06-19 18:00:00+05:45,pm25,33.0,summer,6,18
2019-06-19 22:00:00+05:45,pm25,32.0,summer,6,22
2019-06-19 23:00:00+05:45,pm25,38.0,summer,6,23
2019-06-20 00:00:00+05:45,pm25,35.0,summer,6,0
2019-06-20 01:00:00+05:45,pm25,27.0,summer,6,1
2019-06-20 02:00:00+05:45,pm25,27.0,summer,6,2
2019-06-20 03:00:00+05:45,pm25,24.0,summer,6,3
2019-06-20 04:00:00+05:45,pm25,25.0,summer,6,4
2019-06-20 05:00:00+05:45,pm25,28.0,summer,6,5
2019-06-20 06:00:00+05:45,pm25,33.0,summer,6,6
2019-06-20 07:00:00+05:45,pm25,39.0,summer,6,7
2019-06-20 08:00:00+05:45,pm25,44.0,summer,6,8
2019-06-20 09:00:00+05:45,pm25,45.0,summer,6,9
2019-06-20 10:00:00+05:45,pm25,52.0,summer,6,10
2019-06-20 11:00:00+05:45,pm25,51.0,summer,6,11
2019-06-20 12:00:00+05:45,pm25,43.0,summer,6,12
2019-06-20 13:00:00+05:45,pm25,23.0,summer,6,13
2019-06-20 14:00:00+05:45,pm25,21.0,summer,6,14
2019-06-20 15:00:00+05:45,pm25,24.0,summer,6,15
2019-06-20 16:00:00+05:45,pm25,23.0,summer,6,16
2019-06-20 17:00:00+05:45,pm25,27.0,summer,6,17
2019-06-20 18:00:00+05:45,pm25,26.0,summer,6,18
2019-06-20 19:00:00+05:45,pm25,26.0,summer,6,19
2019-06-20 20:00:00+05:45,pm25,31.0,summer,6,20
2019-06-20 21:00:00+05:45,pm25,29.0,summer,6,21
2019-06-20 22:00:00+05:45,pm25,36.0,summer,6,22
2019-06-20 23:00:00+05:45,pm25,31.0,summer,6,23
2019-06-21 00:00:00+05:45,pm25,37.0,summer,6,0
2019-06-21 01:00:00+05:45,pm25,29.0,summer,6,1
2019-06-21 02:00:00+05:45,pm25,32.0,summer,6,2
2019-06-21 03:00:00+05:45,pm25,25.0,summer,6,3
2019-06-21 04:00:00+05:45,pm25,29.0,summer,6,4
2019-06-21 05:00:00+05:45,pm25,21.0,summer,6,5
2019-06-21 06:00:00+05:45,pm25,30.0,summer,6,6
2019-06-21 07:00:00+05:45,pm25,40.0,summer,6,7
2019-06-21 08:00:00+05:45,pm25,40.0,summer,6,8
2019-06-21 09:00:00+05:45,pm25,38.0,summer,6,9
2019-06-21 10:00:00+05:45,pm25,36.0,summer,6,10
2019-06-21 11:00:00+05:45,pm25,97.0,summer,6,11
2019-06-21 12:00:00+05:45,pm25,40.0,summer,6,12
2019-06-21 13:00:00+05:45,pm25,38.0,summer,6,13
2019-06-21 14:00:00+05:45,pm25,23.0,summer,6,14
2019-06-21 15:00:00+05:45,pm25,29.0,summer,6,15
2019-06-21 16:00:00+05:45,pm25,29.0,summer,6,16
2019-06-21 17:00:00+05:45,pm25,27.0,summer,6,17
2019-06-21 18:00:00+05:45,pm25,25.0,summer,6,18
2019-06-21 19:00:00+05:45,pm25,28.0,summer,6,19
2019-06-21 20:00:00+05:45,pm25,32.0,summer,6,20
2019-06-21 21:00:00+05:45,pm25,20.0,summer,6,21
2019-06-21 22:00:00+05:45,pm25,5.0,summer,6,22
2019-06-21 23:00:00+05:45,pm25,10.0,summer,6,23
2019-06-22 00:00:00+05:45,pm25,12.0,summer,6,0
2019-06-22 01:00:00+05:45,pm25,16.0,summer,6,1
2019-06-22 02:00:00+05:45,pm25,16.0,summer,6,2
2019-06-22 03:00:00+05:45,pm25,22.0,summer,6,3
2019-06-22 04:00:00+05:45,pm25,11.0,summer,6,4
2019-06-22 05:00:00+05:45,pm25,8.0,summer,6,5
2019-06-22 06:00:00+05:45,pm25,14.0,summer,6,6
2019-06-22 07:00:00+05:45,pm25,16.0,summer,6,7
2019-06-22 08:00:00+05:45,pm25,25.0,summer,6,8
2019-06-22 09:00:00+05:45,pm25,18.0,summer,6,9
2019-06-22 10:00:00+05:45,pm25,19.0,summer,6,10
2019-06-22 11:00:00+05:45,pm25,20.0,summer,6,11
2019-06-22 12:00:00+05:45,pm25,22.0,summer,6,12
2019-06-22 13:00:00+05:45,pm25,37.0,summer,6,13
2019-06-22 14:00:00+05:45,pm25,26.0,summer,6,14
2019-06-22 15:00:00+05:45,pm25,19.0,summer,6,15
2019-06-22 16:00:00+05:45,pm25,9.0,summer,6,16
2019-06-22 17:00:00+05:45,pm25,8.0,summer,6,17
2019-06-22 18:00:00+05:45,pm25,10.0,summer,6,18
2019-06-22 19:00:00+05:45,pm25,7.0,summer,6,19
2019-06-22 20:00:00+05:45,pm25,11.0,summer,6,20
2019-06-22 21:00:00+05:45,pm25,10.0,summer,6,21
2019-06-22 22:00:00+05:45,pm25,19.0,summer,6,22
2019-06-22 23:00:00+05:45,pm25,17.0,summer,6,23
2019-06-23 00:00:00+05:45,pm25,8.0,summer,6,0
2019-06-23 01:00:00+05:45,pm25,14.0,summer,6,1
2019-06-23 02:00:00+05:45,pm25,21.0,summer,6,2
2019-06-23 03:00:00+05:45,pm25,18.0,summer,6,3
2019-06-23 04:00:00+05:45,pm25,10.0,summer,6,4
2019-06-23 05:00:00+05:45,pm25,16.0,summer,6,5
2019-06-23 06:00:00+05:45,pm25,23.0,summer,6,6
2019-06-23 07:00:00+05:45,pm25,33.0,summer,6,7
2019-06-23 08:00:00+05:45,pm25,31.0,summer,6,8
2019-06-23 09:00:00+05:45,pm25,36.0,summer,6,9
2019-06-23 10:00:00+05:45,pm25,19.0,summer,6,10
2019-06-23 11:00:00+05:45,pm25,35.0,summer,6,11
2019-06-23 12:00:00+05:45,pm25,18.0,summer,6,12
2019-06-23 13:00:00+05:45,pm25,16.0,summer,6,13
2019-06-23 14:00:00+05:45,pm25,9.0,summer,6,14
2019-06-23 15:00:00+05:45,pm25,13.0,summer,6,15
2019-06-23 16:00:00+05:45,pm25,20.0,summer,6,16
2019-06-23 17:00:00+05:45,pm25,38.0,summer,6,17
2019-06-23 18:00:00+05:45,pm25,17.0,summer,6,18
2019-06-23 19:00:00+05:45,pm25,21.0,summer,6,19
2019-06-23 20:00:00+05:45,pm25,30.0,summer,6,20
2019-06-23 21:00:00+05:45,pm25,23.0,summer,6,21
2019-06-24 00:00:00+05:45,pm25,17.0,summer,6,0
2019-06-24 01:00:00+05:45,pm25,23.0,summer,6,1
2019-06-24 02:00:00+05:45,pm25,17.0,summer,6,2
2019-06-24 03:00:00+05:45,pm25,16.0,summer,6,3
2019-06-24 04:00:00+05:45,pm25,15.0,summer,6,4
2019-06-24 05:00:00+05:45,pm25,19.0,summer,6,5
2019-06-24 06:00:00+05:45,pm25,24.0,summer,6,6
2019-06-24 07:00:00+05:45,pm25,33.0,summer,6,7
2019-06-24 08:00:00+05:45,pm25,25.0,summer,6,8
2019-06-24 09:00:00+05:45,pm25,17.0,summer,6,9
2019-06-24 10:00:00+05:45,pm25,32.0,summer,6,10
2019-06-24 11:00:00+05:45,pm25,24.0,summer,6,11
2019-06-24 12:00:00+05:45,pm25,21.0,summer,6,12
2019-06-24 13:00:00+05:45,pm25,16.0,summer,6,13
2019-06-24 14:00:00+05:45,pm25,15.0,summer,6,14
2019-06-24 15:00:00+05:45,pm25,11.0,summer,6,15
2019-06-24 16:00:00+05:45,pm25,15.0,summer,6,16
2019-06-24 17:00:00+05:45,pm25,22.0,summer,6,17
2019-06-24 18:00:00+05:45,pm25,24.0,summer,6,18
2019-06-24 19:00:00+05:45,pm25,29.0,summer,6,19
2019-06-24 20:00:00+05:45,pm25,22.0,summer,6,20
2019-06-24 21:00:00+05:45,pm25,20.0,summer,6,21
2019-06-24 22:00:00+05:45,pm25,27.0,summer,6,22
2019-06-24 23:00:00+05:45,pm25,20.0,summer,6,23
2019-06-25 00:00:00+05:45,pm25,28.0,summer,6,0
2019-06-25 01:00:00+05:45,pm25,31.0,summer,6,1
2019-06-25 02:00:00+05:45,pm25,18.0,summer,6,2
2019-06-25 03:00:00+05:45,pm25,26.0,summer,6,3
2019-06-25 04:00:00+05:45,pm25,22.0,summer,6,4
2019-06-25 05:00:00+05:45,pm25,31.0,summer,6,5
2019-06-25 06:00:00+05:45,pm25,26.0,summer,6,6
2019-06-25 07:00:00+05:45,pm25,39.0,summer,6,7
2019-06-25 08:00:00+05:45,pm25,39.0,summer,6,8
2019-06-25 09:00:00+05:45,pm25,23.0,summer,6,9
2019-06-25 10:00:00+05:45,pm25,27.0,summer,6,10
2019-06-25 11:00:00+05:45,pm25,20.0,summer,6,11
2019-06-25 12:00:00+05:45,pm25,21.0,summer,6,12
2019-06-25 13:00:00+05:45,pm25,16.0,summer,6,13
2019-06-25 14:00:00+05:45,pm25,16.0,summer,6,14
2019-06-25 15:00:00+05:45,pm25,19.0,summer,6,15
2019-06-25 16:00:00+05:45,pm25,16.0,summer,6,16
2019-06-25 17:00:00+05:45,pm25,17.0,summer,6,17
2019-06-25 18:00:00+05:45,pm25,20.0,summer,6,18
2019-06-25 19:00:00+05:45,pm25,21.0,summer,6,19
2019-06-25 20:00:00+05:45,pm25,23.0,summer,6,20
2019-06-25 21:00:00+05:45,pm25,23.0,summer,6,21
2019-06-25 22:00:00+05:45,pm25,23.0,summer,6,22
2019-06-25 23:00:00+05:45,pm25,24.0,summer,6,23
2019-06-26 00:00:00+05:45,pm25,30.0,summer,6,0
2019-06-26 01:00:00+05:45,pm25,32.0,summer,6,1
2019-06-26 02:00:00+05:45,pm25,31.0,summer,6,2
2019-06-26 03:00:00+05:45,pm25,25.0,summer,6,3
2019-06-26 04:00:00+05:45,pm25,21.0,summer,6,4
2019-06-26 05:00:00+05:45,pm25,19.0,summer,6,5
2019-06-26 06:00:00+05:45,pm25,22.0,summer,6,6
2019-06-26 07:00:00+05:45,pm25,37.0,summer,6,7
2019-06-26 08:00:00+05:45,pm25,51.0,summer,6,8
2019-06-26 09:00:00+05:45,pm25,43.0,summer,6,9
2019-06-26 10:00:00+05:45,pm25,32.0,summer,6,10
2019-06-26 11:00:00+05:45,pm25,28.0,summer,6,11
2019-06-26 12:00:00+05:45,pm25,19.0,summer,6,12
2019-06-26 13:00:00+05:45,pm25,23.0,summer,6,13
2019-06-26 14:00:00+05:45,pm25,27.0,summer,6,14
2019-06-26 15:00:00+05:45,pm25,25.0,summer,6,15
2019-06-26 16:00:00+05:45,pm25,26.0,summer,6,16
2019-06-26 17:00:00+05:45,pm25,38.0,summer,6,17
2019-06-26 18:00:00+05:45,pm25,46.0,summer,6,18
2019-06-26 19:00:00+05:45,pm25,52.0,summer,6,19
2019-06-26 20:00:00+05:45,pm25,45.0,summer,6,20
2019-06-26 21:00:00+05:45,pm25,50.0,summer,6,21
2019-06-26 22:00:00+05:45,pm25,51.0,summer,6,22
2019-06-26 23:00:00+05:45,pm25,48.0,summer,6,23
2019-06-27 00:00:00+05:45,pm25,54.0,summer,6,0
2019-06-27 01:00:00+05:45,pm25,47.0,summer,6,1
2019-06-27 02:00:00+05:45,pm25,18.0,summer,6,2
2019-06-27 03:00:00+05:45,pm25,5.0,summer,6,3
2019-06-27 04:00:00+05:45,pm25,7.0,summer,6,4
2019-06-27 05:00:00+05:45,pm25,9.0,summer,6,5
2019-06-27 10:00:00+05:45,pm25,18.666666666666664,summer,6,10
2019-06-27 11:00:00+05:45,pm25,28.333333333333332,summer,6,11
2019-06-27 12:00:00+05:45,pm25,38.0,summer,6,12
2019-06-27 13:00:00+05:45,pm25,20.0,summer,6,13
2019-06-27 14:00:00+05:45,pm25,34.0,summer,6,14
2019-06-27 15:00:00+05:45,pm25,46.0,summer,6,15
2019-06-27 16:00:00+05:45,pm25,25.0,summer,6,16
2019-06-27 17:00:00+05:45,pm25,29.0,summer,6,17
2019-06-27 18:00:00+05:45,pm25,27.0,summer,6,18
2019-06-27 19:00:00+05:45,pm25,23.0,summer,6,19
2019-06-27 20:00:00+05:45,pm25,25.0,summer,6,20
2019-06-27 21:00:00+05:45,pm25,27.0,summer,6,21
2019-06-27 22:00:00+05:45,pm25,35.0,summer,6,22
2019-06-27 23:00:00+05:45,pm25,24.0,summer,6,23
2019-06-28 00:00:00+05:45,pm25,26.0,summer,6,0
2019-06-28 01:00:00+05:45,pm25,21.0,summer,6,1
2019-06-28 02:00:00+05:45,pm25,26.0,summer,6,2
2019-06-28 03:00:00+05:45,pm25,21.0,summer,6,3
2019-06-28 04:00:00+05:45,pm25,19.0,summer,6,4
2019-06-28 05:00:00+05:45,pm25,16.0,summer,6,5
2019-06-28 06:00:00+05:45,pm25,18.0,summer,6,6
2019-06-28 07:00:00+05:45,pm25,29.0,summer,6,7
2019-06-28 08:00:00+05:45,pm25,32.0,summer,6,8
2019-06-28 09:00:00+05:45,pm25,33.5,summer,6,9
2019-06-28 10:00:00+05:45,pm25,35.0,summer,6,10
2019-06-28 11:00:00+05:45,pm25,40.0,summer,6,11
2019-06-28 12:00:00+05:45,pm25,32.0,summer,6,12
2019-06-28 13:00:00+05:45,pm25,30.0,summer,6,13
2019-06-28 14:00:00+05:45,pm25,34.0,summer,6,14
2019-06-28 15:00:00+05:45,pm25,31.0,summer,6,15
2019-06-28 16:00:00+05:45,pm25,31.0,summer,6,16
2019-06-28 17:00:00+05:45,pm25,32.0,summer,6,17
2019-06-28 18:00:00+05:45,pm25,30.0,summer,6,18
2019-06-28 19:00:00+05:45,pm25,42.0,summer,6,19
2019-06-28 20:00:00+05:45,pm25,38.0,summer,6,20
2019-06-28 21:00:00+05:45,pm25,45.0,summer,6,21
2019-06-28 22:00:00+05:45,pm25,48.0,summer,6,22
2019-06-28 23:00:00+05:45,pm25,46.0,summer,6,23
2019-06-29 00:00:00+05:45,pm25,49.0,summer,6,0
2019-06-29 01:00:00+05:45,pm25,32.0,summer,6,1
2019-06-29 02:00:00+05:45,pm25,32.0,summer,6,2
2019-06-29 03:00:00+05:45,pm25,27.0,summer,6,3
2019-06-29 04:00:00+05:45,pm25,31.0,summer,6,4
2019-06-29 05:00:00+05:45,pm25,28.0,summer,6,5
2019-06-29 06:00:00+05:45,pm25,38.0,summer,6,6
2019-06-29 07:00:00+05:45,pm25,45.0,summer,6,7
2019-06-29 08:00:00+05:45,pm25,37.0,summer,6,8
2019-06-29 09:00:00+05:45,pm25,40.0,summer,6,9
2019-06-29 10:00:00+05:45,pm25,15.0,summer,6,10
2019-06-29 11:00:00+05:45,pm25,26.0,summer,6,11
2019-06-29 12:00:00+05:45,pm25,30.0,summer,6,12
2019-06-29 13:00:00+05:45,pm25,27.0,summer,6,13
2019-06-29 14:00:00+05:45,pm25,27.0,summer,6,14
2019-06-29 15:00:00+05:45,pm25,32.0,summer,6,15
2019-06-29 16:00:00+05:45,pm25,31.0,summer,6,16
2019-06-29 17:00:00+05:45,pm25,28.0,summer,6,17
2019-06-29 18:00:00+05:45,pm25,33.0,summer,6,18
2019-06-29 19:00:00+05:45,pm25,38.0,summer,6,19
2019-06-29 20:00:00+05:45,pm25,39.0,summer,6,20
2019-06-29 21:00:00+05:45,pm25,47.0,summer,6,21
2019-06-29 22:00:00+05:45,pm25,49.0,summer,6,22
2019-06-29 23:00:00+05:45,pm25,52.0,summer,6,23
2019-06-30 00:00:00+05:45,pm25,41.0,summer,6,0
2019-06-30 01:00:00+05:45,pm25,34.0,summer,6,1
2019-06-30 02:00:00+05:45,pm25,35.0,summer,6,2
2019-06-30 03:00:00+05:45,pm25,34.0,summer,6,3
2019-06-30 04:00:00+05:45,pm25,32.0,summer,6,4
2019-06-30 05:00:00+05:45,pm25,30.0,summer,6,5
2019-06-30 06:00:00+05:45,pm25,30.0,summer,6,6
2019-06-30 07:00:00+05:45,pm25,36.0,summer,6,7
2019-06-30 08:00:00+05:45,pm25,31.0,summer,6,8
2019-06-30 09:00:00+05:45,pm25,28.0,summer,6,9
2019-06-30 10:00:00+05:45,pm25,31.0,summer,6,10
2019-06-30 11:00:00+05:45,pm25,35.0,summer,6,11
2019-06-30 12:00:00+05:45,pm25,35.0,summer,6,12
2019-06-30 13:00:00+05:45,pm25,32.0,summer,6,13
2019-06-30 14:00:00+05:45,pm25,35.0,summer,6,14
2019-06-30 15:00:00+05:45,pm25,37.0,summer,6,15
2019-06-30 16:00:00+05:45,pm25,38.0,summer,6,16
2019-06-30 17:00:00+05:45,pm25,41.0,summer,6,17
2019-06-30 18:00:00+05:45,pm25,39.0,summer,6,18
2019-06-30 19:00:00+05:45,pm25,44.0,summer,6,19
2019-06-30 20:00:00+05:45,pm25,44.0,summer,6,20
2019-06-30 21:00:00+05:45,pm25,48.0,summer,6,21
2019-06-30 22:00:00+05:45,pm25,51.0,summer,6,22
2019-06-30 23:00:00+05:45,pm25,48.0,summer,6,23
2019-07-01 00:00:00+05:45,pm25,52.0,monsoon,7,0
2019-07-01 01:00:00+05:45,pm25,46.0,monsoon,7,1
2019-07-01 02:00:00+05:45,pm25,46.0,monsoon,7,2
2019-07-01 03:00:00+05:45,pm25,38.0,monsoon,7,3
2019-07-01 04:00:00+05:45,pm25,38.0,monsoon,7,4
2019-07-01 05:00:00+05:45,pm25,42.0,monsoon,7,5
2019-07-01 06:00:00+05:45,pm25,44.0,monsoon,7,6
2019-07-01 07:00:00+05:45,pm25,51.0,monsoon,7,7
2019-07-01 08:00:00+05:45,pm25,56.0,monsoon,7,8
2019-07-01 09:00:00+05:45,pm25,60.0,monsoon,7,9
2019-07-01 10:00:00+05:45,pm25,43.0,monsoon,7,10
2019-07-01 11:00:00+05:45,pm25,39.0,monsoon,7,11
2019-07-01 12:00:00+05:45,pm25,46.0,monsoon,7,12
2019-07-01 13:00:00+05:45,pm25,45.0,monsoon,7,13
2019-07-01 14:00:00+05:45,pm25,38.0,monsoon,7,14
2019-07-01 15:00:00+05:45,pm25,34.0,monsoon,7,15
2019-07-01 16:00:00+05:45,pm25,35.0,monsoon,7,16
2019-07-01 17:00:00+05:45,pm25,31.0,monsoon,7,17
2019-07-01 18:00:00+05:45,pm25,26.0,monsoon,7,18
2019-07-01 19:00:00+05:45,pm25,22.0,monsoon,7,19
2019-07-01 20:00:00+05:45,pm25,28.0,monsoon,7,20
2019-07-01 21:00:00+05:45,pm25,29.0,monsoon,7,21
2019-07-01 22:00:00+05:45,pm25,34.0,monsoon,7,22
2019-07-01 23:00:00+05:45,pm25,27.0,monsoon,7,23
2019-07-02 00:00:00+05:45,pm25,29.0,monsoon,7,0
2019-07-02 01:00:00+05:45,pm25,24.0,monsoon,7,1
2019-07-02 02:00:00+05:45,pm25,17.0,monsoon,7,2
2019-07-02 03:00:00+05:45,pm25,16.0,monsoon,7,3
2019-07-02 04:00:00+05:45,pm25,17.0,monsoon,7,4
2019-07-02 05:00:00+05:45,pm25,24.0,monsoon,7,5
2019-07-02 06:00:00+05:45,pm25,23.0,monsoon,7,6
2019-07-02 07:00:00+05:45,pm25,41.0,monsoon,7,7
2019-07-02 08:00:00+05:45,pm25,32.0,monsoon,7,8
2019-07-02 11:00:00+05:45,pm25,21.0,monsoon,7,11
2019-07-02 12:00:00+05:45,pm25,17.0,monsoon,7,12
2019-07-02 13:00:00+05:45,pm25,13.0,monsoon,7,13
2019-07-02 18:00:00+05:45,pm25,16.0,monsoon,7,18
2019-07-02 19:00:00+05:45,pm25,18.0,monsoon,7,19
2019-07-02 21:00:00+05:45,pm25,18.0,monsoon,7,21
2019-07-02 22:00:00+05:45,pm25,19.0,monsoon,7,22
2019-07-02 23:00:00+05:45,pm25,12.0,monsoon,7,23
2019-07-03 00:00:00+05:45,pm25,13.0,monsoon,7,0
2019-07-03 01:00:00+05:45,pm25,12.0,monsoon,7,1
2019-07-03 02:00:00+05:45,pm25,9.0,monsoon,7,2
2019-07-03 05:00:00+05:45,pm25,6.0,monsoon,7,5
2019-07-03 06:00:00+05:45,pm25,9.0,monsoon,7,6
2019-07-03 07:00:00+05:45,pm25,8.0,monsoon,7,7
2019-07-03 08:00:00+05:45,pm25,21.0,monsoon,7,8
2019-07-03 09:00:00+05:45,pm25,22.0,monsoon,7,9
2019-07-03 10:00:00+05:45,pm25,15.0,monsoon,7,10
2019-07-03 11:00:00+05:45,pm25,9.0,monsoon,7,11
2019-07-03 12:00:00+05:45,pm25,10.0,monsoon,7,12
2019-07-03 13:00:00+05:45,pm25,11.0,monsoon,7,13
